Id,Iq,Vd,Vq,Wm,Output,,,
84.82672727,-0.417161418,253.7773114,224.762266,313.4202929,0,,,
84.84185593,0.611108634,251.4342578,227.380329,311.8657496,0,,,
84.79977355,-0.102342387,252.9414523,225.7025071,318.5356131,0,,,
84.83691441,-0.167807564,253.2831638,225.3189715,310.3497666,0,,,
84.84149715,0.66062537,251.2620294,227.570632,314.4942267,0,,,
84.80690568,-0.33929262,253.5160666,225.0568905,316.8216731,0,,,
84.83855547,0.291974189,252.2361861,226.4904114,309.7362463,0,,,
84.82237877,0.437781297,251.7135373,227.0711235,317.7069942,0,,,
84.82418747,-0.42583124,253.7802246,224.7589767,314.0859333,0,,,
84.84123673,0.549375321,251.5928816,227.2048017,311.2490495,0,,,
84.8039421,0.013260019,252.6725724,226.0034759,318.6779801,0,,,
84.83499234,-0.258331207,253.4736983,225.1046074,311.0213534,0,,,
84.84361288,0.657490059,251.2845054,227.5458138,313.7330206,0,,,
84.80444542,-0.262213712,253.3262603,225.270517,317.4153715,0,,,
84.83958506,0.127752693,252.6135881,226.0694033,309.7802599,0,,,
84.83000941,0.533286258,251.5119412,227.2943982,316.673312,0,,,
84.82041049,-0.404786174,253.7099945,224.8382501,314.9087617,0,,,
84.83974332,0.463362271,251.8051366,226.9695424,310.775342,0,,,
84.81074244,0.162325871,252.332907,226.3826496,318.4487435,0,,,
84.83219001,-0.324759709,253.6000961,224.9621997,312.0136371,0,,,
84.84361307,0.63402129,251.3506269,227.4727727,313.1365284,0,,,
84.8030636,-0.202050859,253.1830188,225.4314952,317.7051703,0,,,
84.8389507,0.028840171,252.8365596,225.8200038,310.0044811,0,,,
84.83407166,0.570803917,251.4389329,227.3751592,315.9772201,0,,,
84.81769366,-0.393065891,253.6741899,224.8786459,315.2533503,0,,,
84.83873466,0.436935166,251.8717489,226.8956195,310.6233265,0,,,
84.81276225,0.210603608,252.2241869,226.5037738,318.3412682,0,,,
84.83109925,-0.344098627,253.6358625,224.9218737,312.3553507,0,,,
84.84317991,0.631519511,251.3603141,227.4620682,312.9561577,0,,,
84.80225077,-0.190567719,253.1551241,225.4628199,317.816344,0,,,
84.83873652,0.001001146,252.9004017,225.7485035,310.0341502,0,,,
84.83522781,0.585684312,251.408608,227.408689,315.778739,0,,,
84.81637528,-0.395331318,253.6761719,224.8764101,315.3915606,0,,,
84.83853985,0.429956851,251.8912997,226.8739146,310.5158444,0,,,
84.81343841,0.232945162,252.1728708,226.560904,318.3383081,0,,,
84.83046073,-0.358461055,253.6650286,224.8889798,312.5104794,0,,,
84.8430505,0.634647409,251.3561622,227.4666563,312.8218078,0,,,
84.80160575,-0.182741147,253.135142,225.4852542,317.933794,0,,,
84.83859347,-0.02292516,252.9557244,225.6865115,310.0369928,0,,,
84.83621779,0.600914448,251.3768924,227.4437468,315.6087051,0,,,
84.81495666,-0.399595707,253.682736,224.8690051,315.5353116,0,,,
84.83842187,0.423192633,251.9108337,226.8522248,310.3903628,0,,,
84.81412292,0.257190456,252.1170194,226.6230538,318.3418809,0,,,
84.82972219,-0.374652276,253.6980495,224.8517282,312.6807761,0,,,
84.84284374,0.639075661,251.3495566,227.4739555,312.6671836,0,,,
84.80083057,-0.174408764,253.1136635,225.5093642,318.0739118,0,,,
84.83841034,-0.05032119,253.0191518,225.6154002,310.0380692,0,,,
84.83733504,0.618391921,251.3405994,227.4838523,315.4106307,0,,,
84.81312252,-0.405576973,253.6927908,224.8576614,315.7049165,0,,,
84.83828676,0.416472677,251.9312338,226.8295691,310.2371045,0,,,
84.81486811,0.28537153,252.0520691,226.6952899,318.3507468,0,,,
84.82882159,-0.39373133,253.7369985,224.8077747,312.8820815,0,,,
84.84249153,0.645245499,251.339822,227.4847113,312.4797197,0,,,
84.7998445,-0.16524652,253.0898085,225.5361364,318.2484264,0,,,
84.83816445,-0.083113265,253.0951698,225.53012,310.0374262,0,,,
84.8386512,0.639157223,251.2976786,227.5312654,315.1686021,0,,,
84.81080725,-0.394979583,253.6602968,224.894317,316.0758681,0,,,
84.83821289,0.380894741,252.0204454,226.7304459,310.0182452,0,,,
84.81721104,0.341492731,251.9258202,226.8355817,318.1972977,0,,,
84.82716171,-0.413157771,253.7708941,224.7695115,313.3095353,0,,,
84.84193415,0.619892161,251.4107382,227.406334,311.9924938,0,,,
84.799638,-0.116379861,252.9744205,225.6655546,318.4824582,0,,,
84.83718514,-0.151057355,253.2463375,225.3603615,310.2761002,0,,,
84.8409711,0.657417144,251.2666292,227.5655533,314.6303792,0,,,
84.80756112,-0.351315485,253.5466951,225.0223843,316.6837531,0,,,
84.83824616,0.315479911,252.1804574,226.5524595,309.7819926,0,,,
84.82111975,0.417498438,251.757914,227.0219213,317.8401282,0,,,
84.82484842,-0.425566706,253.7839793,224.7547372,313.9188463,0,,,
84.84141925,0.565869818,251.5511902,227.2509598,311.3852601,0,,,
84.8023514,-0.022993417,252.7565211,225.909586,318.6750648,0,,,
84.83560194,-0.235870385,253.428059,225.155988,310.7998925,0,,,
84.84323956,0.661837984,251.2706557,227.5611074,313.92621,0,,,
84.80490436,-0.283042427,253.3766482,225.2138409,317.2935036,0,,,
84.8395878,0.16535172,252.528141,226.1648469,309.7299065,0,,,
84.82837015,0.515807485,251.5475579,227.2549804,316.9244597,0,,,
84.82126611,-0.410749232,253.7278328,224.8181195,314.7528491,0,,,
84.84010392,0.479030568,251.7666874,227.0121916,310.8462679,0,,,
84.80960788,0.137630162,252.3886064,226.32055,318.5096026,0,,,
84.8326947,-0.315944071,253.5843248,224.9799774,311.8412988,0,,,
84.84378147,0.637460988,251.3410082,227.4834007,313.2181093,0,,,
84.80332734,-0.208839035,253.1990547,225.4134838,317.6692863,0,,,
84.83906566,0.040787199,252.8095696,225.8502193,309.9762634,0,,,
84.83358879,0.566202624,251.4478208,227.3653303,316.0634463,0,,,
84.81811469,-0.393530492,253.6763014,224.876264,315.2106211,0,,,
84.83885224,0.439174552,251.8656932,226.9023415,310.6477767,0,,,
84.81255744,0.204606121,252.2378249,226.4885862,318.346998,0,,,
84.83125445,-0.340782307,253.6292812,224.929295,312.3134009,0,,,
84.84321906,0.631093729,251.3606035,227.4617484,312.9870257,0,,,
84.80239847,-0.192393825,253.1597291,225.4576492,317.791397,0,,,
84.83876816,0.00632564,252.8881052,225.7622782,310.0327025,0,,,
84.83500546,0.582368208,251.4155043,227.4010647,315.8163226,0,,,
84.81666623,-0.394538916,253.6750587,224.8776659,315.3606768,0,,,
84.83856778,0.431521784,251.8868738,226.8788284,310.5420613,0,,,
84.8132856,0.227723142,252.1848945,226.5475204,318.3380365,0,,,
84.83061494,-0.355007534,253.6579909,224.8969178,312.4741399,0,,,
84.8430844,0.633806275,251.3573552,227.465338,312.8543097,0,,,
84.80176388,-0.184589653,253.1398806,225.4799345,317.9048483,0,,,
84.83862944,-0.017126894,252.942311,225.7015448,310.0365261,0,,,
84.83597916,0.597212217,251.3845968,227.4352314,315.6501504,0,,,
84.81531572,-0.398477193,253.6809505,224.8710194,315.5000472,0,,,
84.83845017,0.424763743,251.9062266,226.8573407,310.4215449,0,,,
84.81395952,0.25127041,252.1306594,226.6078785,318.3406751,0,,,
84.82990576,-0.37067858,253.6899423,224.8608751,312.6389484,0,,,
84.84290206,0.637917534,251.3513255,227.4720009,312.7054915,0,,,
84.80102604,-0.176403943,253.1188246,225.5035712,318.0388511,0,,,
84.83845748,-0.043563786,253.0034996,225.6329523,310.0379614,0,,,
84.837061,0.61408694,251.349526,227.4739892,315.4598348,0,,,
84.81359679,-0.40399474,253.6900614,224.8607407,315.6626351,0,,,
84.83832051,0.418016633,251.926424,226.8349111,310.2758132,0,,,
84.81468855,0.278391591,252.0681593,226.6773987,318.3480492,0,,,
84.82904863,-0.388981226,253.7272978,224.8187233,312.8318846,0,,,
84.84259062,0.643618152,251.3424298,227.48183,312.5269608,0,,,
84.80009731,-0.16746616,253.0956113,225.5296245,318.2040152,0,,,
84.83822867,-0.074891882,253.0761022,225.5515163,310.0377434,0,,,
84.8383233,0.633976303,251.3083645,227.5194628,315.2297882,0,,,
84.81136522,-0.397989834,253.6692784,224.8841862,315.9818772,0,,,
84.83821089,0.390153631,251.9973235,226.7561442,310.0724398,0,,,
84.81661598,0.327497237,251.957242,226.8006795,318.2391862,0,,,
84.82758772,-0.408668414,253.7632893,224.7780973,313.2015593,0,,,
84.84201329,0.628040269,251.3886239,227.4307802,312.1221858,0,,,
84.79955839,-0.13050237,253.0076596,225.6282877,318.4253662,0,,,
84.83746204,-0.133446321,253.2074788,225.404021,310.2034868,0,,,
84.84040147,0.653662265,251.2723756,227.5592083,314.7721863,0,,,
84.80830198,-0.36355111,253.5780548,224.9870443,316.5348425,0,,,
84.8381542,0.331825338,252.1405896,226.5968294,309.8366152,0,,,
84.82015525,0.399634651,251.7972715,226.9782678,317.9311729,0,,,
84.82541743,-0.423142268,253.7820981,224.7568613,313.7736027,0,,,
84.84152216,0.57910854,251.5170719,227.2887207,311.52182,0,,,
84.80091712,-0.056677331,252.8350835,225.8216565,318.6467629,0,,,
84.83614859,-0.211929704,253.378384,225.2118881,310.6032286,0,,,
84.84274069,0.664239011,251.261128,227.5716273,314.1283439,0,,,
84.8054816,-0.304314415,253.428617,225.1553599,317.1481446,0,,,
84.83942943,0.207452586,252.4318392,226.2723283,309.699964,0,,,
84.82646184,0.493491469,251.5940476,227.2035106,317.1963209,0,,,
84.82220108,-0.417162238,253.7477667,224.7956203,314.5576558,0,,,
84.84049474,0.499598783,251.7162172,227.0681527,310.9459048,0,,,
84.80807203,0.104308433,252.4641169,226.2363138,318.5789503,0,,,
84.83334698,-0.302942468,253.5604339,225.0069029,311.6134893,0,,,
84.84390035,0.642807406,251.3262629,227.4996913,313.3370645,0,,,
84.80362689,-0.220138819,253.2257806,225.3834599,317.6175215,0,,,
84.83922973,0.059078169,252.7684229,225.8962691,309.9290287,0,,,
84.83285347,0.559726601,251.460163,227.35168,316.1947745,0,,,
84.81867513,-0.395115752,253.6814555,224.8704496,315.1505355,0,,,
84.83904277,0.44283828,251.856149,226.9129353,310.6760079,0,,,
84.81225177,0.196573045,252.2559604,226.4683873,318.3607541,0,,,
84.83144778,-0.337038593,253.6220958,224.9373969,312.2566317,0,,,
84.84328647,0.631004002,251.360036,227.4623755,313.0219362,0,,,
84.80256714,-0.194443268,253.1648215,225.4519309,317.7660052,0,,,
84.83880533,0.012040765,252.8749281,225.7770377,310.0297915,0,,,
84.83476619,0.578955137,251.4225646,227.3932584,315.8567463,0,,,
84.81696292,-0.393817739,253.674133,224.8787101,315.3289889,0,,,
84.8386008,0.433144665,251.882309,226.8838964,310.5682939,0,,,
84.81312815,0.222417331,252.197104,226.5339285,318.3380428,0,,,
84.83076942,-0.351523056,253.6508952,224.9049207,312.4373194,0,,,
84.84311548,0.632999837,251.3584689,227.4641073,312.8869526,0,,,
84.80192105,-0.186479905,253.1447161,225.4745057,317.876,0,,,
84.83866463,-0.011294213,252.9288219,225.716661,310.0359539,0,,,
84.83573831,0.593490379,251.392347,227.4266648,315.6916778,0,,,
84.81566712,-0.397404523,253.6792754,224.872909,315.4648112,0,,,
84.8384787,0.426392171,251.9015001,226.8625889,310.452458,0,,,
84.81379328,0.245334973,252.1443333,226.5926635,318.3396831,0,,,
84.83008775,-0.366707171,253.6818417,224.870014,312.5971723,0,,,
84.84295535,0.636805777,251.352999,227.4701516,312.7435386,0,,,
84.801218,-0.178429823,253.1240533,225.4977021,318.0042489,0,,,
84.83850318,-0.036832899,252.9879136,225.6504278,310.0377561,0,,,
84.83678705,0.609793804,251.3584368,227.4641428,315.5086188,0,,,
84.8140547,-0.402488426,253.6875056,224.8636242,315.6208077,0,,,
84.83835378,0.419630438,251.9214843,226.840397,310.3137797,0,,,
84.81450689,0.271456891,252.0841431,226.6596233,318.3457039,0,,,
84.82927165,-0.384277823,253.7176948,224.8295606,312.7822325,0,,,
84.84268121,0.642065325,251.3448945,227.4791068,312.5733591,0,,,
84.80034289,-0.169703003,253.1014436,225.5230792,318.1606714,0,,,
84.8382903,-0.066789821,253.057317,225.5725921,310.0379631,0,,,
84.83799881,0.628852147,251.3189487,227.5077713,315.2897549,0,,,
84.81193019,-0.400846186,253.677888,224.8744741,315.8887251,0,,,
84.83822249,0.39925082,251.9745743,226.7814232,310.1265363,0,,,
84.81602438,0.313493408,251.9887116,226.7657144,318.2793565,0,,,
84.82800491,-0.404012342,253.7552852,224.7871332,313.0943649,0,,,
84.84210694,0.635920029,251.3670718,227.4546004,312.2543549,0,,,
84.79952504,-0.144732053,253.0411613,225.590715,318.3665528,0,,,
84.83774069,-0.115227288,253.1671854,225.4492764,310.1312683,0,,,
84.83979677,0.649577375,251.278813,227.5520999,314.917628,0,,,
84.80912049,-0.375890014,253.6098321,224.9512237,316.377776,0,,,
84.83813541,0.348959441,252.0987989,226.6433224,309.8932394,0,,,
84.81914329,0.380610442,251.8391696,226.9317797,318.0268675,0,,,
84.82599972,-0.420583038,253.7801159,224.7590994,313.6198969,0,,,
84.84165214,0.593082229,251.4809808,227.3286526,311.6691116,0,,,
84.8001764,-0.079612935,252.8885852,225.7617405,318.6002788,0,,,
84.83651519,-0.191546359,253.3348044,225.2609085,310.4752539,0,,,
84.84220334,0.663390316,251.2596736,227.5732331,314.2980789,0,,,
84.80609177,-0.32095885,253.4699812,225.1087928,317.0038817,0,,,
84.83912165,0.245576753,252.3438772,226.3704213,309.704279,0,,,
84.82465666,0.469700433,251.6447079,227.1473993,317.4319571,0,,,
84.82309546,-0.421566451,253.7632858,224.7781012,314.3541443,0,,,
84.84082562,0.521028195,251.6632539,227.1268514,311.06949,0,,,
84.80636529,0.066460972,252.5504996,226.1398796,318.6317662,0,,,
84.83406316,-0.285508047,253.5270143,225.0445579,311.3626141,0,,,
84.84386629,0.648737163,251.309439,227.5182759,313.4935071,0,,,
84.80397016,-0.236121977,253.2638875,225.3406384,317.5398972,0,,,
84.83940631,0.085231255,252.7094917,225.9621933,309.8694422,0,,,
84.83178536,0.549775819,251.4795296,227.330258,316.3791835,0,,,
84.81940925,-0.39801564,253.6904639,224.8602867,315.0591047,0,,,
84.83930546,0.449665718,251.8388639,226.932119,310.7176075,0,,,
84.8117258,0.183750834,252.2848633,226.4361892,318.3878383,0,,,
84.8317431,-0.33169876,253.6121212,224.948643,312.1659565,0,,,
84.84339964,0.631450626,251.3579233,227.4647102,313.0715683,0,,,
84.80279725,-0.197515399,253.1723332,225.4434956,317.7338031,0,,,
84.83886133,0.019841383,252.8570042,225.7971112,310.0230079,0,,,
84.83444042,0.574607317,251.4314805,227.3834001,315.9120884,0,,,
84.81733912,-0.39308909,253.6733972,224.8795401,315.288754,0,,,
84.83865207,0.435225796,251.8764961,226.8903496,310.6002096,0,,,
84.81292794,0.215806924,252.212298,226.517012,318.3386902,0,,,
84.83095814,-0.347244291,253.6421972,224.91473,312.391552,0,,,
84.84315045,0.632079,251.359686,227.4627624,312.9268482,0,,,
84.80211109,-0.188833175,253.1507204,225.4677644,317.841137,0,,,
84.83870639,-0.004164335,252.9123386,225.7351302,310.0350808,0,,,
84.8354428,0.588948737,251.4018095,227.4162048,315.7422258,0,,,
84.8160835,-0.396166621,253.6773962,224.875029,315.4220934,0,,,
84.8385138,0.428443739,251.8956077,226.8691315,310.4895937,0,,,
84.81358774,0.23811392,252.1609669,226.574153,318.3387655,0,,,
84.8303063,-0.361893415,253.6720257,224.8810872,312.5465628,0,,,
84.84301339,0.63552074,251.3548979,227.4680534,312.7893456,0,,,
84.80144611,-0.180929136,253.1304879,225.490479,317.9628921,0,,,
84.83855665,-0.028703299,252.9690952,225.6715243,310.0373684,0,,,
84.83645482,0.60460421,251.3692193,227.4522271,315.5672394,0,,,
84.81458901,-0.400761587,253.6846341,224.8668637,315.5706778,0,,,
84.83839364,0.421676495,251.915329,226.8472328,310.3588512,0,,,
84.81428383,0.263106786,252.1033865,226.6382194,318.3433065,0,,,
84.82953673,-0.378635655,253.7061782,224.8425564,312.7227374,0,,,
84.84278017,0.640281655,251.3476909,227.4760169,312.628536,0,,,
84.80063118,-0.172439923,253.108559,225.5150935,318.1095003,0,,,
84.83836166,-0.057118804,253.0349018,225.597736,310.0380854,0,,,
84.83760971,0.622715713,251.3316431,227.4937476,315.3609028,0,,,
84.81262475,-0.404113932,253.6878541,224.8632311,315.776862,0,,,
84.83825389,0.41007306,251.9474708,226.811534,310.1919888,0,,,
84.81531076,0.29649749,252.0269446,226.7232216,318.3257956,0,,,
84.82849908,-0.398142609,253.7450443,224.7986932,312.9654114,0,,,
84.84224284,0.645106124,251.3417085,227.482627,312.4180768,0,,,
84.79954671,-0.162131735,253.0821432,225.5447379,318.2926925,0,,,
84.83807739,-0.092249079,253.1162331,225.50648,310.044548,0,,,
84.83901216,0.644111009,251.2877054,227.5422798,315.0991627,0,,,
84.81023571,-0.390954067,253.6488716,224.907203,316.1749792,0,,,
84.83821336,0.370900452,252.0452637,226.7028563,309.9655776,0,,,
84.81783905,0.355678983,251.894089,226.8708177,318.1492181,0,,,
84.82672754,-0.417160085,253.7773102,224.7622673,313.4202172,0,,,
84.84185602,0.611115433,251.4342401,227.3803485,311.8658254,0,,,
84.79977342,-0.102351121,252.9414726,225.7024844,318.5355887,0,,,
84.83691457,-0.167798374,253.2831438,225.318994,310.349718,0,,,
84.84149687,0.660624351,251.2620302,227.5706312,314.4943025,0,,,
84.806906,-0.339299714,253.5160845,225.0568704,316.8216023,0,,,
84.83855521,0.291992371,252.2361438,226.4904584,309.7362614,0,,,
84.82237787,0.437768563,251.7135649,227.071093,317.7071002,0,,,
84.82418788,-0.425832938,253.7802314,224.758969,314.085827,0,,,
84.8412369,0.549386688,251.5928534,227.204833,311.249122,0,,,
84.80394109,0.013238411,252.6726221,226.0034204,318.677995,0,,,
84.83499269,-0.258319883,253.473676,225.1046326,311.0212169,0,,,
84.84361275,0.657493864,251.2844947,227.5458256,313.7331197,0,,,
84.80444561,-0.262224891,253.326287,225.270487,317.4153204,0,,,
84.83958511,0.127770685,252.6135475,226.0694486,309.7802226,0,,,
84.83000865,0.533279394,251.5119547,227.2943832,316.6734353,0,,,
84.82041086,-0.404789637,253.7100041,224.8382392,314.9086992,0,,,
84.83974351,0.463368557,251.8051213,226.9695594,310.7753621,0,,,
84.810742,0.162317032,252.3329268,226.3826276,318.4487735,0,,,
84.83219018,-0.324757475,253.6000926,224.9622036,312.0135739,0,,,
84.84361317,0.634022899,251.3506228,227.4727773,313.1365497,0,,,
84.80306368,-0.202052515,253.1830225,225.4314909,317.7051662,0,,,
84.83895073,0.028842618,252.8365541,225.82001,310.0044713,0,,,
84.83407156,0.570803425,251.4389336,227.3751584,315.9772385,0,,,
84.81769373,-0.393066216,253.6741908,224.8786449,315.2533454,0,,,
84.83873469,0.436935288,251.8717485,226.8956198,310.623327,0,,,
84.81276223,0.21060327,252.2241876,226.503773,318.3412695,0,,,
84.83109926,-0.344098551,253.6358624,224.9218738,312.3553482,0,,,
84.84317992,0.63151955,251.360314,227.4620683,312.9561585,0,,,
84.80225078,-0.190567746,253.1551241,225.4628198,317.8163437,0,,,
84.83873652,0.001001229,252.9004015,225.7485037,310.03415,0,,,
84.83522781,0.585684273,251.4086081,227.4086889,315.7787397,0,,,
84.81637529,-0.395331312,253.6761718,224.8764101,315.3915603,0,,,
84.83853985,0.429956866,251.8912997,226.8739146,310.5158447,0,,,
84.81343841,0.232945106,252.1728709,226.5609039,318.3383081,0,,,
84.83046073,-0.358461018,253.6650285,224.8889799,312.5104791,0,,,
84.8430505,0.6346474,251.3561622,227.4666563,312.8218082,0,,,
84.80160575,-0.182741166,253.1351421,225.4852542,317.9337937,0,,,
84.83859348,-0.022925099,252.9557243,225.6865117,310.0369928,0,,,
84.83621778,0.600914409,251.3768925,227.4437467,315.6087056,0,,,
84.81495666,-0.399595695,253.682736,224.8690051,315.5353112,0,,,
84.83842187,0.42319265,251.9108336,226.8522248,310.3903632,0,,,
84.81412292,0.257190393,252.1170196,226.6230537,318.3418809,0,,,
84.8297222,-0.374652234,253.6980494,224.8517283,312.6807756,0,,,
84.84284374,0.639075648,251.3495566,227.4739555,312.667184,0,,,
84.80083057,-0.174408785,253.1136635,225.5093642,318.0739114,0,,,
84.83841034,-0.050321118,253.0191517,225.6154004,310.0380692,0,,,
84.83733503,0.618391875,251.3405995,227.4838522,315.4106312,0,,,
84.81312253,-0.405576956,253.6927908,224.8576614,315.7049161,0,,,
84.83828676,0.416472693,251.9312338,226.8295692,310.2371049,0,,,
84.81486811,0.285371456,252.0520693,226.6952897,318.3507467,0,,,
84.82882159,-0.393731279,253.7369984,224.8077748,312.882081,0,,,
84.84249153,0.645245481,251.3398221,227.4847112,312.4797202,0,,,
84.7998445,-0.165246544,253.0898086,225.5361363,318.248426,0,,,
84.83816445,-0.083113177,253.0951695,225.5301203,310.0374262,0,,,
84.8386512,0.639157167,251.2976787,227.5312653,315.1686027,0,,,
84.81080725,-0.394979616,253.6602969,224.8943169,316.0758671,0,,,
84.83821289,0.38089484,252.0204451,226.7304462,310.0182458,0,,,
84.81721103,0.341492583,251.9258205,226.8355813,318.1972981,0,,,
84.82716171,-0.413157724,253.7708941,224.7695116,313.3095341,0,,,
84.84193415,0.619892249,251.4107379,227.4063342,311.9924951,0,,,
84.79963799,-0.11638001,252.9744209,225.6655542,318.4824576,0,,,
84.83718514,-0.151057172,253.2463371,225.360362,310.2760994,0,,,
84.84097109,0.657417106,251.2666293,227.5655532,314.6303806,0,,,
84.80756113,-0.351315614,253.5466954,225.0223839,316.6837515,0,,,
84.83824616,0.315480081,252.180457,226.5524599,309.7819932,0,,,
84.82111974,0.417498254,251.7579144,227.0219208,317.8401291,0,,,
84.82484842,-0.42556668,253.7839792,224.7547372,313.9188448,0,,,
84.84141925,0.565869955,251.5511898,227.2509602,311.3852615,0,,,
84.80235139,-0.022993761,252.7565219,225.9095851,318.6750646,0,,,
84.83560194,-0.235870145,253.4280585,225.1559885,310.7998905,0,,,
84.84323955,0.661838009,251.2706556,227.5611075,313.926212,0,,,
84.80490437,-0.28304264,253.3766488,225.2138403,317.2935022,0,,,
84.8395878,0.165352137,252.5281401,226.164848,309.7299062,0,,,
84.82837013,0.515807269,251.5475583,227.2549799,316.9244625,0,,,
84.82126612,-0.410749292,253.727833,224.8181193,314.7528472,0,,,
84.84010392,0.479030762,251.7666869,227.0121921,310.8462689,0,,,
84.80960787,0.137629844,252.3886071,226.3205492,318.5096033,0,,,
84.83269471,-0.315943945,253.5843245,224.9799777,311.8412966,0,,,
84.84378148,0.637461031,251.3410081,227.4834008,313.2181105,0,,,
84.80332734,-0.208839136,253.1990549,225.4134836,317.6692858,0,,,
84.83906567,0.040787377,252.8095691,225.8502197,309.976263,0,,,
84.83358878,0.566202553,251.447821,227.3653301,316.0634476,0,,,
84.8181147,-0.393530499,253.6763014,224.8762639,315.2106205,0,,,
84.83885224,0.439174589,251.8656931,226.9023416,310.6477771,0,,,
84.81255744,0.204606025,252.2378251,226.488586,318.3469981,0,,,
84.83125445,-0.340782255,253.6292811,224.9292951,312.3134003,0,,,
84.84321906,0.631093723,251.3606035,227.4617484,312.9870262,0,,,
84.80239847,-0.192393853,253.1597292,225.4576491,317.7913966,0,,,
84.83876816,0.006325722,252.888105,225.7622784,310.0327024,0,,,
84.83500546,0.582368157,251.4155044,227.4010646,315.8163232,0,,,
84.81666623,-0.394538905,253.6750587,224.8776659,315.3606763,0,,,
84.83856778,0.431521808,251.8868738,226.8788285,310.5420617,0,,,
84.8132856,0.227723062,252.1848947,226.5475202,318.3380365,0,,,
84.83061494,-0.355007481,253.6579908,224.8969179,312.4741393,0,,,
84.8430844,0.633806262,251.3573552,227.465338,312.8543102,0,,,
84.80176388,-0.184589681,253.1398806,225.4799344,317.9048478,0,,,
84.83862944,-0.017126805,252.9423108,225.701545,310.0365261,0,,,
84.83597915,0.59721216,251.384597,227.4352312,315.650151,0,,,
84.81531572,-0.398477177,253.6809504,224.8710194,315.5000466,0,,,
84.83845017,0.424763767,251.9062265,226.8573408,310.4215454,0,,,
84.81395952,0.25127032,252.1306596,226.6078783,318.340675,0,,,
84.82990577,-0.37067852,253.6899422,224.8608753,312.6389477,0,,,
84.84290206,0.637917516,251.3513255,227.4720009,312.7054921,0,,,
84.80102605,-0.176403973,253.1188247,225.5035711,318.0388506,0,,,
84.83845748,-0.043563684,253.0034994,225.6329526,310.0379614,0,,,
84.837061,0.614086875,251.3495262,227.473989,315.4598356,0,,,
84.8135968,-0.403994716,253.6900614,224.8607408,315.6626344,0,,,
84.83832051,0.418016658,251.926424,226.8349111,310.2758137,0,,,
84.81468855,0.278391485,252.0681595,226.6773984,318.3480491,0,,,
84.82904863,-0.388981154,253.7272977,224.8187235,312.8318838,0,,,
84.84259062,0.643618128,251.3424299,227.4818299,312.5269615,0,,,
84.80009732,-0.167466194,253.0956114,225.5296244,318.2040146,0,,,
84.83822867,-0.074891757,253.0761019,225.5515166,310.0377434,0,,,
84.83832329,0.633976225,251.3083646,227.5194626,315.2297891,0,,,
84.81136523,-0.397989879,253.6692785,224.884186,315.9818758,0,,,
84.83821089,0.390153771,251.9973232,226.7561446,310.0724406,0,,,
84.81661597,0.327497024,251.9572425,226.8006789,318.2391868,0,,,
84.82758773,-0.408668344,253.7632892,224.7780974,313.2015576,0,,,
84.84201329,0.628040391,251.3886236,227.4307805,312.1221878,0,,,
84.79955839,-0.130502586,253.0076601,225.6282871,318.4253653,0,,,
84.83746205,-0.133446048,253.2074782,225.4040217,310.2034857,0,,,
84.84040146,0.653662205,251.2723757,227.5592082,314.7721885,0,,,
84.80830199,-0.363551298,253.5780553,224.9870438,316.5348402,0,,,
84.83815419,0.331825593,252.1405889,226.5968301,309.8366161,0,,,
84.82015524,0.39963437,251.7972721,226.9782671,317.9311743,0,,,
84.82541744,-0.42314223,253.782098,224.7568613,313.7736004,0,,,
84.84152216,0.579108747,251.5170713,227.2887213,311.5218221,0,,,
84.8009171,-0.056677865,252.8350848,225.8216551,318.6467624,0,,,
84.8361486,-0.211929318,253.3783832,225.211889,310.6032255,0,,,
84.84274068,0.664239048,251.2611278,227.5716275,314.1283472,0,,,
84.80548161,-0.304314757,253.4286178,225.1553589,317.1481422,0,,,
84.83942943,0.207453274,252.4318377,226.27233,309.6999636,0,,,
84.82646181,0.493491096,251.5940484,227.2035097,317.1963253,0,,,
84.82220109,-0.417162349,253.747767,224.7956199,314.5576525,0,,,
84.84049475,0.499599135,251.7162164,227.0681537,310.9459064,0,,,
84.808072,0.104307868,252.4641182,226.2363123,318.5789515,0,,,
84.83334699,-0.30294225,253.5604335,225.0069034,311.6134854,0,,,
84.84390035,0.64280751,251.3262627,227.4996917,313.3370665,0,,,
84.8036269,-0.220139022,253.2257811,225.3834594,317.6175208,0,,,
84.83922973,0.059078475,252.7684222,225.8962699,309.9290278,0,,,
84.83285345,0.559726506,251.4601632,227.3516798,316.1947767,0,,,
84.81867514,-0.395115792,253.6814557,224.8704495,315.1505346,0,,,
84.83904278,0.442838339,251.8561488,226.9129355,310.6760082,0,,,
84.81225177,0.196572937,252.2559606,226.468387,318.3607544,0,,,
84.83144778,-0.337038555,253.6220957,224.937397,312.2566309,0,,,
84.84328647,0.631004009,251.360036,227.4623756,313.0219365,0,,,
84.80256714,-0.194443288,253.1648216,225.4519308,317.7660049,0,,,
84.83880533,0.012040817,252.874928,225.7770378,310.0297914,0,,,
84.83476618,0.578955109,251.4225647,227.3932584,315.8567466,0,,,
84.81696293,-0.393817734,253.674133,224.8787101,315.3289886,0,,,
84.8386008,0.433144678,251.8823089,226.8838964,310.5682941,0,,,
84.81312815,0.222417288,252.1971041,226.5339284,318.3380428,0,,,
84.83076942,-0.351523029,253.6508952,224.9049208,312.4373192,0,,,
